pop_name,year,gender,age,mx
TX,2015-2019,Female,50,0.00365
TX,2015-2019,Female,55,0.00569
TX,2015-2019,Female,60,0.00832
TX,2015-2019,Female,65,0.01215
TX,2015-2019,Female,70,0.01924
TX,2015-2019,Female,75,0.0311
TX,2015-2019,Female,80,0.05624
TX,2015-2019,Female,85,0.10076
TX,2015-2019,Female,90,0.17454
TX,2015-2019,Female,95,0.28196
TX,2015-2019,Male,0,0.003205
TX,2015-2019,Male,5,1.3e-4
TX,2015-2019,Male,10,1.8e-4
TX,2015-2019,Male,15,7e-4
TX,2015-2019,Male,20,0.00127
TX,2015-2019,Male,25,0.00139
TX,2015-2019,Male,30,0.00156
TX,2015-2019,Male,35,0.00189
TX,2015-2019,Male,40,0.00241
TX,2015-2019,Male,45,0.00369
TX,2015-2019,Male,50,0.00594
TX,2015-2019,Male,55,0.00938
TX,2015-2019,Male,60,0.01416
TX,2015-2019,Male,65,0.01942
TX,2015-2019,Male,70,0.02869
TX,2015-2019,Male,75,0.04431
TX,2015-2019,Male,80,0.07379
TX,2015-2019,Male,85,0.1265
TX,2015-2019,Male,90,0.2123
TX,2015-2019,Male,95,0.32934
UT,1941-1944,Female,0,0.01513
UT,1941-1944,Female,5,8.7e-4
UT,1941-1944,Female,10,7.8e-4
UT,1941-1944,Female,15,0.00117
UT,1941-1944,Female,20,0.00139
UT,1941-1944,Female,25,0.00148
UT,1941-1944,Female,30,0.00207
UT,1941-1944,Female,35,0.00315
UT,1941-1944,Female,40,0.00403
UT,1941-1944,Female,45,0.00526
UT,1941-1944,Female,50,0.00764
UT,1941-1944,Female,55,0.01051
UT,1941-1944,Female,60,0.01765
UT,1941-1944,Female,65,0.02505
UT,1941-1944,Female,70,0.04691
UT,1941-1944,Female,75,0.07311
UT,1941-1944,Female,80,0.1227
UT,1941-1944,Female,85,0.18779
UT,1941-1944,Female,90,0.27559
UT,1941-1944,Female,95,0.38422
UT,1941-1944,Male,0,0.020659999999999998
UT,1941-1944,Male,5,0.00125
UT,1941-1944,Male,10,0.00139
UT,1941-1944,Male,15,0.00216
UT,1941-1944,Male,20,0.00318
UT,1941-1944,Male,25,0.00259
UT,1941-1944,Male,30,0.00353
UT,1941-1944,Male,35,0.00423
UT,1941-1944,Male,40,0.00602
UT,1941-1944,Male,45,0.00866
UT,1941-1944,Male,50,0.01309
UT,1941-1944,Male,55,0.01876
UT,1941-1944,Male,60,0.02886
UT,1941-1944,Male,65,0.03922
UT,1941-1944,Male,70,0.06216
UT,1941-1944,Male,75,0.0926
UT,1941-1944,Male,80,0.14856
UT,1941-1944,Male,85,0.21678
UT,1941-1944,Male,90,0.30439
UT,1941-1944,Male,95,0.40845
UT,1945-1949,Female,0,0.013049999999999999
UT,1945-1949,Female,5,6.4e-4
UT,1945-1949,Female,10,7.7e-4
UT,1945-1949,Female,15,8.4e-4
UT,1945-1949,Female,20,0.00111
UT,1945-1949,Female,25,0.00119
UT,1945-1949,Female,30,0.00129
UT,1945-1949,Female,35,0.00216
UT,1945-1949,Female,40,0.00319
UT,1945-1949,Female,45,0.00452
UT,1945-1949,Female,50,0.00666
UT,1945-1949,Female,55,0.00938
UT,1945-1949,Female,60,0.01441
UT,1945-1949,Female,65,0.02359
UT,1945-1949,Female,70,0.03867
UT,1945-1949,Female,75,0.07286
UT,1945-1949,Female,80,0.11783
UT,1945-1949,Female,85,0.17237
UT,1945-1949,Female,90,0.24453
UT,1945-1949,Female,95,0.33409
UT,1945-1949,Male,0,0.01703
UT,1945-1949,Male,5,0.001
UT,1945-1949,Male,10,9.2e-4
UT,1945-1949,Male,15,0.00189
UT,1945-1949,Male,20,0.0021
UT,1945-1949,Male,25,0.00233
UT,1945-1949,Male,30,0.00262
UT,1945-1949,Male,35,0.00353
UT,1945-1949,Male,40,0.00535
UT,1945-1949,Male,45,0.00774
UT,1945-1949,Male,50,0.01163
UT,1945-1949,Male,55,0.01731
UT,1945-1949,Male,60,0.02584
UT,1945-1949,Male,65,0.04029
UT,1945-1949,Male,70,0.05688
UT,1945-1949,Male,75,0.09234
UT,1945-1949,Male,80,0.1349
UT,1945-1949,Male,85,0.1982
UT,1945-1949,Male,90,0.28081
UT,1945-1949,Male,95,0.38091
UT,1950-1954,Female,0,0.010645
UT,1950-1954,Female,5,5e-4
UT,1950-1954,Female,10,4.7e-4
UT,1950-1954,Female,15,8.1e-4
UT,1950-1954,Female,20,7.8e-4
UT,1950-1954,Female,25,0.00093000000000000005
UT,1950-1954,Female,30,0.00127
UT,1950-1954,Female,35,0.00167
UT,1950-1954,Female,40,0.00255
UT,1950-1954,Female,45,0.00367
UT,1950-1954,Female,50,0.00544
UT,1950-1954,Female,55,0.00846
UT,1950-1954,Female,60,0.0131
UT,1950-1954,Female,65,0.02204
UT,1950-1954,Female,70,0.03479
UT,1950-1954,Female,75,0.06217
UT,1950-1954,Female,80,0.09825
UT,1950-1954,Female,85,0.15321
UT,1950-1954,Female,90,0.23018
UT,1950-1954,Female,95,0.32976
UT,1950-1954,Male,0,0.014450000000000001
UT,1950-1954,Male,5,7.7e-4
UT,1950-1954,Male,10,9.4e-4
UT,1950-1954,Male,15,0.00161
UT,1950-1954,Male,20,0.00188
UT,1950-1954,Male,25,0.0021
UT,1950-1954,Male,30,0.0022
UT,1950-1954,Male,35,0.00287
UT,1950-1954,Male,40,0.0047
UT,1950-1954,Male,45,0.00743
UT,1950-1954,Male,50,0.0102
UT,1950-1954,Male,55,0.01641
UT,1950-1954,Male,60,0.02472
UT,1950-1954,Male,65,0.03717
UT,1950-1954,Male,70,0.05571
UT,1950-1954,Male,75,0.08301
UT,1950-1954,Male,80,0.12371
UT,1950-1954,Male,85,0.18687
UT,1950-1954,Male,90,0.27142
UT,1950-1954,Male,95,0.37579
UT,1955-1959,Female,0,0.00998
UT,1955-1959,Female,5,4e-4
UT,1955-1959,Female,10,3.4e-4
UT,1955-1959,Female,15,7.1e-4
UT,1955-1959,Female,20,9e-4
UT,1955-1959,Female,25,0.001
UT,1955-1959,Female,30,9.5e-4
UT,1955-1959,Female,35,0.00144
UT,1955-1959,Female,40,0.00223
UT,1955-1959,Female,45,0.00353
UT,1955-1959,Female,50,0.00501
UT,1955-1959,Female,55,0.00787
UT,1955-1959,Female,60,0.01266
UT,1955-1959,Female,65,0.01929
UT,1955-1959,Female,70,0.03383
UT,1955-1959,Female,75,0.05554
UT,1955-1959,Female,80,0.10013
UT,1955-1959,Female,85,0.16745
UT,1955-1959,Female,90,0.26509
UT,1955-1959,Female,95,0.39146
UT,1955-1959,Male,0,0.012745000000000001
UT,1955-1959,Male,5,5.1e-4
UT,1955-1959,Male,10,6.5e-4
UT,1955-1959,Male,15,0.00165
UT,1955-1959,Male,20,0.00193
UT,1955-1959,Male,25,0.00159
UT,1955-1959,Male,30,0.00154
UT,1955-1959,Male,35,0.00243
UT,1955-1959,Male,40,0.00417
UT,1955-1959,Male,45,0.00649
UT,1955-1959,Male,50,0.01035
UT,1955-1959,Male,55,0.01553
UT,1955-1959,Male,60,0.02368
UT,1955-1959,Male,65,0.03519
UT,1955-1959,Male,70,0.05285
UT,1955-1959,Male,75,0.08153
UT,1955-1959,Male,80,0.11975
UT,1955-1959,Male,85,0.18667
UT,1955-1959,Male,90,0.27806
UT,1955-1959,Male,95,0.39176
UT,1960-1964,Female,0,0.0089
UT,1960-1964,Female,5,4.6e-4
UT,1960-1964,Female,10,3.8e-4
UT,1960-1964,Female,15,5.7e-4
UT,1960-1964,Female,20,5.8e-4
UT,1960-1964,Female,25,7.8e-4
UT,1960-1964,Female,30,0.00102
UT,1960-1964,Female,35,0.00158
UT,1960-1964,Female,40,0.00202
UT,1960-1964,Female,45,0.00328
UT,1960-1964,Female,50,0.00503
UT,1960-1964,Female,55,0.00672
UT,1960-1964,Female,60,0.01152
UT,1960-1964,Female,65,0.01826
UT,1960-1964,Female,70,0.03227
UT,1960-1964,Female,75,0.05558
UT,1960-1964,Female,80,0.09637
UT,1960-1964,Female,85,0.15899
UT,1960-1964,Female,90,0.24967
UT,1960-1964,Female,95,0.36806
UT,1960-1964,Male,0,0.011875
UT,1960-1964,Male,5,5.7e-4
UT,1960-1964,Male,10,4.7e-4
UT,1960-1964,Male,15,0.00143
UT,1960-1964,Male,20,0.002
UT,1960-1964,Male,25,0.00171
UT,1960-1964,Male,30,0.00185
UT,1960-1964,Male,35,0.00269
UT,1960-1964,Male,40,0.0038
UT,1960-1964,Male,45,0.00664
UT,1960-1964,Male,50,0.01028
UT,1960-1964,Male,55,0.01511
UT,1960-1964,Male,60,0.02271
UT,1960-1964,Male,65,0.03579
UT,1960-1964,Male,70,0.05079
UT,1960-1964,Male,75,0.07771
UT,1960-1964,Male,80,0.12436
UT,1960-1964,Male,85,0.19747
UT,1960-1964,Male,90,0.2976
UT,1960-1964,Male,95,0.421
UT,1965-1969,Female,0,0.007699999999999999
UT,1965-1969,Female,5,3.3e-4
UT,1965-1969,Female,10,3.9e-4
UT,1965-1969,Female,15,5.3e-4
UT,1965-1969,Female,20,8e-4
UT,1965-1969,Female,25,7.9e-4
UT,1965-1969,Female,30,9.4e-4
UT,1965-1969,Female,35,0.00126
UT,1965-1969,Female,40,0.00213
UT,1965-1969,Female,45,0.00302
UT,1965-1969,Female,50,0.00489
UT,1965-1969,Female,55,0.00746
UT,1965-1969,Female,60,0.01098
UT,1965-1969,Female,65,0.01711
UT,1965-1969,Female,70,0.02907
UT,1965-1969,Female,75,0.05086
UT,1965-1969,Female,80,0.09177
UT,1965-1969,Female,85,0.1549
UT,1965-1969,Female,90,0.24804
UT,1965-1969,Female,95,0.37102
UT,1965-1969,Male,0,0.010935
UT,1965-1969,Male,5,5.9e-4
UT,1965-1969,Male,10,5.1e-4
UT,1965-1969,Male,15,0.00134
UT,1965-1969,Male,20,0.0016
UT,1965-1969,Male,25,0.0017
UT,1965-1969,Male,30,0.00183
UT,1965-1969,Male,35,0.00251
UT,1965-1969,Male,40,0.00362
UT,1965-1969,Male,45,0.00568
UT,1965-1969,Male,50,0.00957
UT,1965-1969,Male,55,0.01535
UT,1965-1969,Male,60,0.02327
UT,1965-1969,Male,65,0.03409
UT,1965-1969,Male,70,0.05441
UT,1965-1969,Male,75,0.07841
UT,1965-1969,Male,80,0.12181
UT,1965-1969,Male,85,0.18817
UT,1965-1969,Male,90,0.27817
UT,1965-1969,Male,95,0.38972
UT,1970-1974,Female,0,0.006305
UT,1970-1974,Female,5,3.5e-4
UT,1970-1974,Female,10,2.8e-4
UT,1970-1974,Female,15,6e-4
UT,1970-1974,Female,20,5.5e-4
UT,1970-1974,Female,25,7.4e-4
UT,1970-1974,Female,30,9.8e-4
UT,1970-1974,Female,35,0.00146
UT,1970-1974,Female,40,0.0022
UT,1970-1974,Female,45,0.00305
UT,1970-1974,Female,50,0.00456
UT,1970-1974,Female,55,0.00659
UT,1970-1974,Female,60,0.01031
UT,1970-1974,Female,65,0.01706
UT,1970-1974,Female,70,0.02754
UT,1970-1974,Female,75,0.04687
UT,1970-1974,Female,80,0.08017
UT,1970-1974,Female,85,0.13941
UT,1970-1974,Female,90,0.22984
UT,1970-1974,Female,95,0.35299
UT,1970-1974,Male,0,0.008265
UT,1970-1974,Male,5,5.1e-4
UT,1970-1974,Male,10,4.8e-4
UT,1970-1974,Male,15,0.00158
UT,1970-1974,Male,20,0.00176
UT,1970-1974,Male,25,0.00158
UT,1970-1974,Male,30,0.00158
UT,1970-1974,Male,35,0.00232
UT,1970-1974,Male,40,0.00362
UT,1970-1974,Male,45,0.00584
UT,1970-1974,Male,50,0.00907
UT,1970-1974,Male,55,0.01471
UT,1970-1974,Male,60,0.02251
UT,1970-1974,Male,65,0.03483
UT,1970-1974,Male,70,0.04951
UT,1970-1974,Male,75,0.0777
UT,1970-1974,Male,80,0.11142
UT,1970-1974,Male,85,0.16984
UT,1970-1974,Male,90,0.24942
UT,1970-1974,Male,95,0.34976
UT,1975-1979,Female,0,0.005365
UT,1975-1979,Female,5,2.3e-4
UT,1975-1979,Female,10,2.4e-4
UT,1975-1979,Female,15,5.2e-4
UT,1975-1979,Female,20,5e-4
UT,1975-1979,Female,25,6.6e-4
UT,1975-1979,Female,30,7.5e-4
UT,1975-1979,Female,35,0.00104
UT,1975-1979,Female,40,0.00143
UT,1975-1979,Female,45,0.00275
UT,1975-1979,Female,50,0.00399
UT,1975-1979,Female,55,0.00644
UT,1975-1979,Female,60,0.00965
UT,1975-1979,Female,65,0.01392
UT,1975-1979,Female,70,0.02353
UT,1975-1979,Female,75,0.04114
UT,1975-1979,Female,80,0.07074
UT,1975-1979,Female,85,0.12275
UT,1975-1979,Female,90,0.20325
UT,1975-1979,Female,95,0.31572
UT,1975-1979,Male,0,0.00713
UT,1975-1979,Male,5,3.5e-4
UT,1975-1979,Male,10,4.7e-4
UT,1975-1979,Male,15,0.00131
UT,1975-1979,Male,20,0.00172
UT,1975-1979,Male,25,0.00156
UT,1975-1979,Male,30,0.00172
UT,1975-1979,Male,35,0.00213
UT,1975-1979,Male,40,0.00295
UT,1975-1979,Male,45,0.00462
UT,1975-1979,Male,50,0.00728
UT,1975-1979,Male,55,0.0126
UT,1975-1979,Male,60,0.02003
UT,1975-1979,Male,65,0.03018
UT,1975-1979,Male,70,0.04496
UT,1975-1979,Male,75,0.06705
UT,1975-1979,Male,80,0.10395
UT,1975-1979,Male,85,0.16221
UT,1975-1979,Male,90,0.24329
UT,1975-1979,Male,95,0.34712
UT,1980-1984,Female,0,0.0043749999999999995
UT,1980-1984,Female,5,2.3e-4
UT,1980-1984,Female,10,1.8e-4
UT,1980-1984,Female,15,5.4e-4
UT,1980-1984,Female,20,5e-4
UT,1980-1984,Female,25,5.2e-4
UT,1980-1984,Female,30,7.7e-4
UT,1980-1984,Female,35,9.8e-4
UT,1980-1984,Female,40,0.00163
UT,1980-1984,Female,45,0.00239
UT,1980-1984,Female,50,0.00376
UT,1980-1984,Female,55,0.00563
UT,1980-1984,Female,60,0.00872
UT,1980-1984,Female,65,0.0142
UT,1980-1984,Female,70,0.02294
UT,1980-1984,Female,75,0.0383
UT,1980-1984,Female,80,0.06872
UT,1980-1984,Female,85,0.11878
UT,1980-1984,Female,90,0.19634
UT,1980-1984,Female,95,0.30524
UT,1980-1984,Male,0,0.00586
UT,1980-1984,Male,5,3e-4
UT,1980-1984,Male,10,4e-4
UT,1980-1984,Male,15,0.00119
UT,1980-1984,Male,20,0.00157
UT,1980-1984,Male,25,0.00136
UT,1980-1984,Male,30,0.00159
UT,1980-1984,Male,35,0.00189
UT,1980-1984,Male,40,0.00273
UT,1980-1984,Male,45,0.00422
UT,1980-1984,Male,50,0.00646
UT,1980-1984,Male,55,0.01047
UT,1980-1984,Male,60,0.01674
UT,1980-1984,Male,65,0.0269
UT,1980-1984,Male,70,0.04157
UT,1980-1984,Male,75,0.06628
UT,1980-1984,Male,80,0.09782
UT,1980-1984,Male,85,0.15753
UT,1980-1984,Male,90,0.2427
UT,1980-1984,Male,95,0.3534
UT,1985-1989,Female,0,0.00392
UT,1985-1989,Female,5,1.7e-4
UT,1985-1989,Female,10,1.8e-4
UT,1985-1989,Female,15,5e-4
UT,1985-1989,Female,20,4.7e-4
UT,1985-1989,Female,25,5.2e-4
UT,1985-1989,Female,30,7.5e-4
UT,1985-1989,Female,35,9.4e-4
UT,1985-1989,Female,40,0.00125
UT,1985-1989,Female,45,0.00222
UT,1985-1989,Female,50,0.00362
UT,1985-1989,Female,55,0.00521
UT,1985-1989,Female,60,0.00896
UT,1985-1989,Female,65,0.01431
UT,1985-1989,Female,70,0.02196
UT,1985-1989,Female,75,0.03682
UT,1985-1989,Female,80,0.06245
UT,1985-1989,Female,85,0.11394
UT,1985-1989,Female,90,0.19732
UT,1985-1989,Female,95,0.31748
UT,1985-1989,Male,0,0.00513
UT,1985-1989,Male,5,2.9e-4
UT,1985-1989,Male,10,3.8e-4
UT,1985-1989,Male,15,0.00118
UT,1985-1989,Male,20,0.00126
UT,1985-1989,Male,25,0.00125
UT,1985-1989,Male,30,0.00149
UT,1985-1989,Male,35,0.00181
UT,1985-1989,Male,40,0.00246
UT,1985-1989,Male,45,0.00336
UT,1985-1989,Male,50,0.00551
UT,1985-1989,Male,55,0.00935
UT,1985-1989,Male,60,0.01465
UT,1985-1989,Male,65,0.02309
UT,1985-1989,Male,70,0.03861
UT,1985-1989,Male,75,0.06232
UT,1985-1989,Male,80,0.09438
UT,1985-1989,Male,85,0.15426
UT,1985-1989,Male,90,0.24077
UT,1985-1989,Male,95,0.35417
UT,1990-1994,Female,0,0.002885
UT,1990-1994,Female,5,1.8e-4
UT,1990-1994,Female,10,2.1e-4
UT,1990-1994,Female,15,4.5e-4
UT,1990-1994,Female,20,3.3e-4
UT,1990-1994,Female,25,4.8e-4
UT,1990-1994,Female,30,7.3e-4
UT,1990-1994,Female,35,0.00102
UT,1990-1994,Female,40,0.00138
UT,1990-1994,Female,45,0.00202
UT,1990-1994,Female,50,0.00314
UT,1990-1994,Female,55,0.00513
UT,1990-1994,Female,60,0.00806
UT,1990-1994,Female,65,0.01258
UT,1990-1994,Female,70,0.02037
UT,1990-1994,Female,75,0.03401
UT,1990-1994,Female,80,0.05841
UT,1990-1994,Female,85,0.10669
UT,1990-1994,Female,90,0.18551
UT,1990-1994,Female,95,0.30068
UT,1990-1994,Male,0,0.0039700000000000004
UT,1990-1994,Male,5,2.3e-4
UT,1990-1994,Male,10,3.2e-4
UT,1990-1994,Male,15,0.0011
UT,1990-1994,Male,20,0.00125
UT,1990-1994,Male,25,0.00124
UT,1990-1994,Male,30,0.00155
UT,1990-1994,Male,35,0.00202
UT,1990-1994,Male,40,0.00268
UT,1990-1994,Male,45,0.00353
UT,1990-1994,Male,50,0.00484
UT,1990-1994,Male,55,0.00772
UT,1990-1994,Male,60,0.01318
UT,1990-1994,Male,65,0.02085
UT,1990-1994,Male,70,0.03373
UT,1990-1994,Male,75,0.05458
UT,1990-1994,Male,80,0.08892
UT,1990-1994,Male,85,0.14582
UT,1990-1994,Male,90,0.22879
UT,1990-1994,Male,95,0.33888
UT,1995-1999,Female,0,0.0027
UT,1995-1999,Female,5,1.4e-4
UT,1995-1999,Female,10,2e-4
UT,1995-1999,Female,15,4.1e-4
UT,1995-1999,Female,20,3.9e-4
UT,1995-1999,Female,25,5e-4
UT,1995-1999,Female,30,8.1e-4
UT,1995-1999,Female,35,9.7e-4
UT,1995-1999,Female,40,0.00141
UT,1995-1999,Female,45,0.00201
UT,1995-1999,Female,50,0.00296
UT,1995-1999,Female,55,0.00489
UT,1995-1999,Female,60,0.00765
UT,1995-1999,Female,65,0.01287
UT,1995-1999,Female,70,0.02132
UT,1995-1999,Female,75,0.03374
UT,1995-1999,Female,80,0.05826
UT,1995-1999,Female,85,0.10937
UT,1995-1999,Female,90,0.19423
UT,1995-1999,Female,95,0.31868
UT,1995-1999,Male,0,0.0033399999999999997
UT,1995-1999,Male,5,2e-4
UT,1995-1999,Male,10,2.7e-4
UT,1995-1999,Male,15,0.001
UT,1995-1999,Male,20,0.00122
UT,1995-1999,Male,25,0.00118
UT,1995-1999,Male,30,0.00157
UT,1995-1999,Male,35,0.00214
UT,1995-1999,Male,40,0.00261
UT,1995-1999,Male,45,0.00345
UT,1995-1999,Male,50,0.00469
UT,1995-1999,Male,55,0.00735
UT,1995-1999,Male,60,0.01186
UT,1995-1999,Male,65,0.01906
UT,1995-1999,Male,70,0.03123
UT,1995-1999,Male,75,0.05101
UT,1995-1999,Male,80,0.08678
UT,1995-1999,Male,85,0.14768
UT,1995-1999,Male,90,0.23857
UT,1995-1999,Male,95,0.36011
UT,2000-2004,Female,0,0.002585
UT,2000-2004,Female,5,1.2e-4
UT,2000-2004,Female,10,1.2e-4
UT,2000-2004,Female,15,3.4e-4
UT,2000-2004,Female,20,3.5e-4
UT,2000-2004,Female,25,5.2e-4
UT,2000-2004,Female,30,7.9e-4
UT,2000-2004,Female,35,0.00108
UT,2000-2004,Female,40,0.00145
UT,2000-2004,Female,45,0.00233
UT,2000-2004,Female,50,0.00307
UT,2000-2004,Female,55,0.00483
UT,2000-2004,Female,60,0.00814
UT,2000-2004,Female,65,0.0119
UT,2000-2004,Female,70,0.01974
UT,2000-2004,Female,75,0.0344
UT,2000-2004,Female,80,0.06051
UT,2000-2004,Female,85,0.11545
UT,2000-2004,Female,90,0.20712
UT,2000-2004,Female,95,0.34057
UT,2000-2004,Male,0,0.003165
UT,2000-2004,Male,5,1.4e-4
UT,2000-2004,Male,10,2.4e-4
UT,2000-2004,Male,15,7.9e-4
UT,2000-2004,Male,20,0.00102
UT,2000-2004,Male,25,0.00118
UT,2000-2004,Male,30,0.00144
UT,2000-2004,Male,35,0.00189
UT,2000-2004,Male,40,0.0026
UT,2000-2004,Male,45,0.0035
UT,2000-2004,Male,50,0.00489
UT,2000-2004,Male,55,0.00731
UT,2000-2004,Male,60,0.01178
UT,2000-2004,Male,65,0.01753
UT,2000-2004,Male,70,0.02778
UT,2000-2004,Male,75,0.04797
UT,2000-2004,Male,80,0.08211
UT,2000-2004,Male,85,0.14591
UT,2000-2004,Male,90,0.2441
UT,2000-2004,Male,95,0.37711
UT,2005-2009,Female,0,0.002415
UT,2005-2009,Female,5,1.5e-4
UT,2005-2009,Female,10,1.3e-4
UT,2005-2009,Female,15,3.1e-4
UT,2005-2009,Female,20,4.5e-4
UT,2005-2009,Female,25,5.7e-4
UT,2005-2009,Female,30,7.1e-4
UT,2005-2009,Female,35,0.0011
UT,2005-2009,Female,40,0.00163
UT,2005-2009,Female,45,0.00233
UT,2005-2009,Female,50,0.00322
UT,2005-2009,Female,55,0.00468
UT,2005-2009,Female,60,0.00678
UT,2005-2009,Female,65,0.01028
UT,2005-2009,Female,70,0.01813
UT,2005-2009,Female,75,0.03145
UT,2005-2009,Female,80,0.05611
UT,2005-2009,Female,85,0.10683
UT,2005-2009,Female,90,0.19215
UT,2005-2009,Female,95,0.31845
UT,2005-2009,Male,0,0.003035
UT,2005-2009,Male,5,1.6e-4
UT,2005-2009,Male,10,1.8e-4
UT,2005-2009,Male,15,7.5e-4
UT,2005-2009,Male,20,0.00121
UT,2005-2009,Male,25,0.00134
UT,2005-2009,Male,30,0.00144
UT,2005-2009,Male,35,0.0017
UT,2005-2009,Male,40,0.00242
UT,2005-2009,Male,45,0.00367
UT,2005-2009,Male,50,0.00506
UT,2005-2009,Male,55,0.00684
UT,2005-2009,Male,60,0.01051
UT,2005-2009,Male,65,0.01589
UT,2005-2009,Male,70,0.02421
UT,2005-2009,Male,75,0.0397
UT,2005-2009,Male,80,0.07015
UT,2005-2009,Male,85,0.13194
UT,2005-2009,Male,90,0.23213
UT,2005-2009,Male,95,0.37295
UT,2010-2014,Female,0,0.00212
UT,2010-2014,Female,5,1.1e-4
UT,2010-2014,Female,10,1.1e-4
UT,2010-2014,Female,15,3.3e-4
UT,2010-2014,Female,20,4e-4
UT,2010-2014,Female,25,6.1e-4
UT,2010-2014,Female,30,7.9e-4
UT,2010-2014,Female,35,0.00105
UT,2010-2014,Female,40,0.00154
UT,2010-2014,Female,45,0.00239
UT,2010-2014,Female,50,0.00322
UT,2010-2014,Female,55,0.00467
UT,2010-2014,Female,60,0.00666
UT,2010-2014,Female,65,0.01013
UT,2010-2014,Female,70,0.01729
UT,2010-2014,Female,75,0.02995
UT,2010-2014,Female,80,0.05575
UT,2010-2014,Female,85,0.10748
UT,2010-2014,Female,90,0.19523
UT,2010-2014,Female,95,0.32543
UT,2010-2014,Male,0,0.00313
UT,2010-2014,Male,5,1.1e-4
UT,2010-2014,Male,10,2e-4
UT,2010-2014,Male,15,6.7e-4
UT,2010-2014,Male,20,0.00109
UT,2010-2014,Male,25,0.00134
UT,2010-2014,Male,30,0.00146
UT,2010-2014,Male,35,0.00173
UT,2010-2014,Male,40,0.00224
UT,2010-2014,Male,45,0.00339
UT,2010-2014,Male,50,0.00495
UT,2010-2014,Male,55,0.0073
UT,2010-2014,Male,60,0.01001
UT,2010-2014,Male,65,0.01485
UT,2010-2014,Male,70,0.02353
UT,2010-2014,Male,75,0.03891
UT,2010-2014,Male,80,0.06896
UT,2010-2014,Male,85,0.12731
UT,2010-2014,Male,90,0.22121
UT,2010-2014,Male,95,0.35375
UT,2015-2019,Female,0,0.0024249999999999996
UT,2015-2019,Female,5,1e-4
UT,2015-2019,Female,10,1.1e-4
UT,2015-2019,Female,15,3.2e-4
UT,2015-2019,Female,20,3.8e-4
UT,2015-2019,Female,25,7e-4
UT,2015-2019,Female,30,8.9e-4
UT,2015-2019,Female,35,0.00115
UT,2015-2019,Female,40,0.00156
UT,2015-2019,Female,45,0.0021
UT,2015-2019,Female,50,0.00338
UT,2015-2019,Female,55,0.00469
UT,2015-2019,Female,60,0.00668
UT,2015-2019,Female,65,0.00975
UT,2015-2019,Female,70,0.01665
UT,2015-2019,Female,75,0.03021
UT,2015-2019,Female,80,0.05677
UT,2015-2019,Female,85,0.10917
UT,2015-2019,Female,90,0.19774
UT,2015-2019,Female,95,0.32859
UT,2015-2019,Male,0,0.0031349999999999998
UT,2015-2019,Male,5,1e-4
UT,2015-2019,Male,10,2e-4
UT,2015-2019,Male,15,7.6e-4
UT,2015-2019,Male,20,0.00114
UT,2015-2019,Male,25,0.00136
UT,2015-2019,Male,30,0.00173
UT,2015-2019,Male,35,0.00188
UT,2015-2019,Male,40,0.00233
UT,2015-2019,Male,45,0.00306
UT,2015-2019,Male,50,0.00483
UT,2015-2019,Male,55,0.00714
UT,2015-2019,Male,60,0.01049
UT,2015-2019,Male,65,0.01458
UT,2015-2019,Male,70,0.02315
UT,2015-2019,Male,75,0.03829
UT,2015-2019,Male,80,0.06863
UT,2015-2019,Male,85,0.12848
UT,2015-2019,Male,90,0.2256
UT,2015-2019,Male,95,0.36284
VA,1941-1944,Female,0,0.026520000000000002
VA,1941-1944,Female,5,8.9e-4
VA,1941-1944,Female,10,8.2e-4
VA,1941-1944,Female,15,0.00162
VA,1941-1944,Female,20,0.00253
VA,1941-1944,Female,25,0.00252
VA,1941-1944,Female,30,0.00313
VA,1941-1944,Female,35,0.00433
VA,1941-1944,Female,40,0.00588
VA,1941-1944,Female,45,0.00815
VA,1941-1944,Female,50,0.01202
VA,1941-1944,Female,55,0.01635
VA,1941-1944,Female,60,0.02362
VA,1941-1944,Female,65,0.03422
VA,1941-1944,Female,70,0.05293
VA,1941-1944,Female,75,0.07674
VA,1941-1944,Female,80,0.12137
VA,1941-1944,Female,85,0.16767
VA,1941-1944,Female,90,0.22282
VA,1941-1944,Female,95,0.291
VA,1941-1944,Male,0,0.032585
VA,1941-1944,Male,5,0.00124
VA,1941-1944,Male,10,0.00115
VA,1941-1944,Male,15,0.00235
VA,1941-1944,Male,20,0.00351
VA,1941-1944,Male,25,0.00381
VA,1941-1944,Male,30,0.00453
VA,1941-1944,Male,35,0.00615
VA,1941-1944,Male,40,0.00802
VA,1941-1944,Male,45,0.01197
VA,1941-1944,Male,50,0.01762
VA,1941-1944,Male,55,0.02396
VA,1941-1944,Male,60,0.033890000000000003
VA,1941-1944,Male,65,0.04628
VA,1941-1944,Male,70,0.06545
VA,1941-1944,Male,75,0.09369
VA,1941-1944,Male,80,0.1546
VA,1941-1944,Male,85,0.19782
VA,1941-1944,Male,90,0.24154
VA,1941-1944,Male,95,0.29498
VA,1945-1949,Female,0,0.018585
VA,1945-1949,Female,5,6.9e-4
VA,1945-1949,Female,10,6.7e-4
VA,1945-1949,Female,15,0.00111
VA,1945-1949,Female,20,0.00154
VA,1945-1949,Female,25,0.00184
VA,1945-1949,Female,30,0.00238
VA,1945-1949,Female,35,0.00315
VA,1945-1949,Female,40,0.00478
VA,1945-1949,Female,45,0.00669
VA,1945-1949,Female,50,0.0104
