state,age,n_mig,pop,rate
montana,80,2,68,0.029411764705882353
nebraska,1,6,205,0.02926829268292683
nebraska,2,9,392,0.02295918367346939
nebraska,3,11,466,0.023605150214592276
nebraska,4,5,462,0.010822510822510822
nebraska,5,3,223,0.013452914798206279
nebraska,6,8,424,0.018867924528301886
nebraska,7,4,438,0.0091324200913242
nebraska,8,5,474,0.010548523206751054
nebraska,9,6,502,0.01195219123505976
nebraska,10,8,448,0.017857142857142856
nebraska,11,8,520,0.015384615384615385
nebraska,12,3,520,0.0057692307692307696
nebraska,13,4,518,0.007722007722007722
nebraska,14,4,514,0.007782101167315175
nebraska,15,3,302,0.009933774834437087
nebraska,16,3,534,0.0056179775280898875
nebraska,17,5,578,0.00865051903114187
nebraska,18,27,578,0.04671280276816609
nebraska,19,21,550,0.038181818181818185
nebraska,20,17,474,0.035864978902953586
nebraska,21,25,440,0.056818181818181816
nebraska,22,14,394,0.03553299492385787
nebraska,23,14,426,0.03286384976525822
nebraska,24,16,394,0.04060913705583756
nebraska,25,18,408,0.04411764705882353
nebraska,26,12,458,0.026200873362445413
nebraska,27,16,402,0.03980099502487562
nebraska,28,7,191,0.03664921465968586
nebraska,29,3,214,0.014018691588785047
nebraska,30,7,225,0.03111111111111111
nebraska,31,5,494,0.010121457489878543
nebraska,32,6,454,0.013215859030837005
nebraska,33,7,474,0.014767932489451477
nebraska,34,9,440,0.020454545454545454
nebraska,35,4,229,0.017467248908296942
nebraska,36,10,470,0.02127659574468085
nebraska,37,8,496,0.016129032258064516
nebraska,38,8,454,0.01762114537444934
nebraska,39,14,462,0.030303030303030304
nebraska,40,6,492,0.012195121951219513
nebraska,41,7,516,0.013565891472868217
nebraska,42,5,438,0.01141552511415525
nebraska,44,4,201,0.01990049751243781
nebraska,45,4,204,0.0196078431372549
nebraska,46,3,450,0.006666666666666667
nebraska,47,1,203,0.0049261083743842365
nebraska,48,10,424,0.02358490566037736
nebraska,49,2,195,0.010256410256410256
nebraska,50,2,239,0.008368200836820083
nebraska,51,6,506,0.011857707509881422
nebraska,52,4,207,0.01932367149758454
nebraska,53,11,246,0.044715447154471545
nebraska,54,5,388,0.01288659793814433
nebraska,55,2,216,0.009259259259259259
nebraska,56,2,430,0.004651162790697674
nebraska,57,3,256,0.01171875
nebraska,58,2,248,0.008064516129032258
nebraska,59,5,550,0.00909090909090909
nebraska,60,2,317,0.006309148264984227
nebraska,61,6,318,0.018867924528301886
nebraska,62,6,340,0.01764705882352941
nebraska,63,3,662,0.004531722054380665
nebraska,64,4,302,0.013245033112582781
nebraska,65,4,292,0.0136986301369863
nebraska,66,7,297,0.02356902356902357
nebraska,67,5,514,0.009727626459143969
nebraska,68,1,281,0.0035587188612099642
nebraska,69,3,554,0.005415162454873646
nebraska,70,6,302,0.019867549668874173
nebraska,72,2,232,0.008620689655172414
nebraska,73,1,225,0.0044444444444444444
nebraska,74,4,229,0.017467248908296942
nebraska,75,3,206,0.014563106796116505
nebraska,76,3,310,0.00967741935483871
nebraska,77,4,164,0.024390243902439025
nebraska,78,1,141,0.0070921985815602835
nebraska,79,2,135,0.014814814814814815
nebraska,80,1,130,0.007692307692307693
nevada,1,9,512,0.017578125
nevada,2,10,594,0.016835016835016835
nevada,3,11,640,0.0171875
nevada,4,9,283,0.03180212014134275
nevada,5,10,301,0.03322259136212625
nevada,6,7,672,0.010416666666666666
nevada,7,8,325,0.024615384615384615
nevada,8,19,716,0.02653631284916201
nevada,9,8,337,0.02373887240356083
nevada,10,11,718,0.01532033426183844
nevada,11,13,676,0.019230769230769232
nevada,12,13,706,0.018413597733711047
nevada,13,13,728,0.017857142857142856
nevada,14,13,674,0.019287833827893175
nevada,15,5,396,0.012626262626262626
nevada,16,11,718,0.01532033426183844
nevada,17,12,752,0.015957446808510637
nevada,18,7,646,0.010835913312693499
nevada,19,29,636,0.04559748427672956
nevada,20,16,636,0.025157232704402517
nevada,21,27,608,0.044407894736842105
nevada,22,19,570,0.03333333333333333
nevada,23,23,612,0.03758169934640523
nevada,24,34,662,0.0513595166163142
nevada,25,25,324,0.07716049382716049
nevada,26,31,686,0.04518950437317784
nevada,27,28,752,0.03723404255319149
nevada,28,29,786,0.03689567430025445
nevada,29,26,726,0.03581267217630854
nevada,30,22,784,0.02806122448979592
nevada,31,29,850,0.03411764705882353
nevada,32,24,858,0.027972027972027972
nevada,33,26,806,0.03225806451612903
nevada,34,17,808,0.02103960396039604
nevada,35,24,788,0.030456852791878174
nevada,36,18,818,0.022004889975550123
nevada,37,17,387,0.04392764857881137
nevada,38,6,384,0.015625
nevada,39,12,393,0.030534351145038167
nevada,40,17,790,0.021518987341772152
nevada,41,14,399,0.03508771929824561
nevada,42,11,778,0.014138817480719794
nevada,43,11,752,0.014627659574468085
nevada,44,18,714,0.025210084033613446
nevada,45,13,776,0.01675257731958763
nevada,46,17,752,0.022606382978723406
nevada,47,15,373,0.040214477211796246
nevada,48,15,756,0.01984126984126984
nevada,49,19,648,0.029320987654320986
nevada,50,18,792,0.022727272727272728
nevada,51,17,844,0.02014218009478673
nevada,52,16,850,0.018823529411764704
nevada,53,14,378,0.037037037037037035
nevada,54,18,428,0.04205607476635514
nevada,55,16,742,0.0215633423180593
nevada,56,22,818,0.02689486552567237
nevada,57,16,864,0.018518518518518517
nevada,58,22,830,0.02650602409638554
nevada,59,23,838,0.027446300715990454
nevada,60,20,856,0.02336448598130841
nevada,61,18,447,0.040268456375838924
nevada,62,24,836,0.028708133971291867
nevada,63,24,451,0.05321507760532151
nevada,64,29,910,0.031868131868131866
nevada,65,19,884,0.021493212669683258
nevada,66,16,388,0.041237113402061855
nevada,67,11,904,0.012168141592920354
nevada,68,10,844,0.011848341232227487
nevada,69,13,400,0.0325
nevada,70,15,395,0.0379746835443038
nevada,71,8,750,0.010666666666666666
nevada,72,13,360,0.03611111111111111
nevada,73,11,736,0.014945652173913044
nevada,74,8,370,0.021621621621621623
nevada,75,14,756,0.018518518518518517
nevada,76,9,606,0.01485148514851485
nevada,77,6,542,0.01107011070110701
nevada,78,9,456,0.019736842105263157
nevada,79,3,234,0.01282051282051282
nevada,80,7,418,0.01674641148325359
new hampshire,1,5,109,0.045871559633027525
new hampshire,2,4,105,0.0380952380952381
new hampshire,3,8,236,0.03389830508474576
new hampshire,4,4,258,0.015503875968992248
new hampshire,5,5,106,0.04716981132075472
new hampshire,6,5,242,0.02066115702479339
new hampshire,7,5,112,0.044642857142857144
new hampshire,8,2,133,0.015037593984962405
new hampshire,9,3,129,0.023255813953488372
new hampshire,10,1,116,0.008620689655172414
new hampshire,11,5,266,0.018796992481203006
new hampshire,12,2,120,0.016666666666666666
new hampshire,13,3,262,0.011450381679389313
new hampshire,14,3,155,0.01935483870967742
new hampshire,15,4,160,0.025
new hampshire,16,5,312,0.016025641025641024
new hampshire,17,6,171,0.03508771929824561
new hampshire,18,44,193,0.22797927461139897
new hampshire,19,40,220,0.18181818181818182
new hampshire,20,13,338,0.038461538461538464
new hampshire,21,11,350,0.03142857142857143
new hampshire,22,7,140,0.05
new hampshire,23,8,121,0.06611570247933884
new hampshire,24,15,246,0.06097560975609756
new hampshire,25,15,256,0.05859375
new hampshire,26,12,148,0.08108108108108109
new hampshire,27,11,294,0.03741496598639456
new hampshire,28,7,144,0.04861111111111111
new hampshire,29,13,310,0.041935483870967745
new hampshire,30,10,340,0.029411764705882353
new hampshire,31,15,348,0.04310344827586207
new hampshire,32,6,324,0.018518518518518517
new hampshire,33,16,352,0.045454545454545456
new hampshire,34,12,167,0.0718562874251497
new hampshire,35,11,330,0.03333333333333333
new hampshire,36,13,320,0.040625
new hampshire,37,5,300,0.016666666666666666
new hampshire,38,11,336,0.03273809523809524
new hampshire,39,5,151,0.033112582781456956
new hampshire,40,6,137,0.043795620437956206
new hampshire,41,2,164,0.012195121951219513
new hampshire,42,6,142,0.04225352112676056
new hampshire,43,3,312,0.009615384615384616
new hampshire,44,4,143,0.027972027972027972
new hampshire,45,5,144,0.034722222222222224
new hampshire,46,1,137,0.0072992700729927005
new hampshire,48,3,145,0.020689655172413793
new hampshire,49,4,135,0.02962962962962963
new hampshire,50,5,185,0.02702702702702703
new hampshire,51,3,169,0.01775147928994083
new hampshire,52,9,171,0.05263157894736842
new hampshire,53,8,206,0.038834951456310676
new hampshire,54,4,183,0.02185792349726776
new hampshire,55,9,201,0.04477611940298507
new hampshire,56,3,234,0.01282051282051282
new hampshire,57,7,438,0.01598173515981735
new hampshire,58,6,234,0.02564102564102564
new hampshire,59,7,426,0.01643192488262911
new hampshire,60,7,260,0.026923076923076925
new hampshire,61,7,228,0.03070175438596491
new hampshire,62,6,231,0.025974025974025976
new hampshire,63,6,270,0.022222222222222223
new hampshire,64,12,257,0.04669260700389105
new hampshire,65,4,239,0.016736401673640166
new hampshire,66,7,237,0.029535864978902954
new hampshire,67,5,522,0.009578544061302681
new hampshire,68,3,440,0.006818181818181818
new hampshire,69,5,225,0.022222222222222223
new hampshire,70,2,222,0.009009009009009009
new hampshire,71,7,229,0.03056768558951965
new hampshire,72,4,202,0.019801980198019802
new hampshire,73,2,184,0.010869565217391304
new hampshire,74,2,360,0.005555555555555556
new hampshire,75,1,195,0.005128205128205128
new hampshire,76,1,117,0.008547008547008548
new hampshire,77,1,103,0.009708737864077669
new hampshire,78,2,114,0.017543859649122806
new hampshire,79,1,120,0.008333333333333333
new jersey,1,39,1736,0.022465437788018433
new jersey,2,36,1714,0.021003500583430573
new jersey,3,35,1814,0.019294377067254686
new jersey,4,23,1820,0.012637362637362638
new jersey,5,28,1858,0.015069967707212056
new jersey,6,16,1874,0.008537886872998933
new jersey,7,17,1844,0.009219088937093275
new jersey,8,17,1898,0.008956796628029505
new jersey,9,34,2048,0.0166015625
new jersey,10,27,1936,0.013946280991735538
new jersey,11,19,1998,0.00950950950950951
new jersey,12,24,2026,0.011846001974333662
new jersey,13,29,2202,0.013169845594913715
new jersey,14,24,2310,0.01038961038961039
new jersey,15,25,2168,0.011531365313653136
new jersey,16,18,2186,0.008234217749313814
new jersey,17,15,2312,0.006487889273356401
new jersey,18,52,2484,0.020933977455716585
new jersey,19,44,2098,0.020972354623450904
new jersey,20,53,2076,0.025529865125240848
new jersey,21,38,1944,0.01954732510288066
new jersey,22,43,1916,0.02244258872651357
new jersey,23,71,1940,0.0365979381443299
new jersey,24,51,1976,0.025809716599190284
new jersey,25,79,1950,0.04051282051282051
new jersey,26,62,2066,0.030009680542110357
new jersey,27,68,2012,0.033797216699801194
new jersey,28,70,2028,0.03451676528599606
new jersey,29,60,2070,0.028985507246376812
new jersey,30,64,2176,0.029411764705882353
new jersey,31,79,2296,0.03440766550522648
new jersey,32,68,2398,0.02835696413678065
new jersey,33,55,2386,0.02305113160100587
new jersey,34,59,2248,0.026245551601423486
new jersey,35,51,2310,0.02207792207792208
new jersey,36,38,2376,0.015993265993265993
new jersey,37,38,2308,0.016464471403812825
new jersey,38,43,2356,0.01825127334465195
new jersey,39,41,2338,0.017536355859709155
new jersey,40,45,2314,0.01944684528954192
new jersey,41,33,2334,0.014138817480719794
new jersey,42,25,2232,0.011200716845878136
new jersey,43,26,2296,0.01132404181184669
new jersey,44,23,2230,0.01031390134529148
new jersey,45,26,2228,0.011669658886894075
new jersey,46,24,2202,0.010899182561307902
new jersey,47,19,2172,0.008747697974217311
new jersey,48,23,2140,0.01074766355140187
new jersey,49,23,2282,0.010078878177037686
new jersey,50,23,2306,0.00997398091934085
new jersey,51,27,2600,0.010384615384615384
new jersey,52,19,2512,0.007563694267515924
new jersey,53,21,2492,0.008426966292134831
new jersey,54,15,2438,0.0061525840853158325
new jersey,55,14,2524,0.005546751188589541
new jersey,56,25,2784,0.008979885057471264
new jersey,57,33,2904,0.011363636363636364
new jersey,58,20,2874,0.006958942240779402
new jersey,59,13,2794,0.0046528274874731565
new jersey,60,19,2738,0.006939371804236669
new jersey,61,19,2804,0.006776034236804565
new jersey,62,16,1506,0.010624169986719787
new jersey,63,15,2992,0.005013368983957219
new jersey,64,35,2824,0.012393767705382436
new jersey,65,10,1408,0.007102272727272727
new jersey,66,18,2580,0.0069767441860465115
new jersey,67,13,2472,0.0052588996763754045
new jersey,68,18,2538,0.0070921985815602835
new jersey,69,18,2250,0.008
new jersey,70,14,2308,0.006065857885615251
new jersey,71,6,2062,0.002909796314258002
new jersey,72,8,2022,0.003956478733926805
new jersey,73,13,1962,0.006625891946992864
new jersey,74,14,1982,0.007063572149344097
new jersey,75,9,2072,0.004343629343629344
new jersey,76,7,1512,0.004629629629629629
new jersey,77,8,1334,0.005997001499250375
new jersey,78,9,1290,0.0069767441860465115
new jersey,79,7,1494,0.004685408299866131
new jersey,80,8,1242,0.00644122383252818
new mexico,1,6,284,0.02112676056338028
new mexico,2,10,326,0.03067484662576687
new mexico,3,8,340,0.023529411764705882
new mexico,4,6,182,0.03296703296703297
new mexico,5,6,378,0.015873015873015872
new mexico,6,7,372,0.01881720430107527
new mexico,7,9,229,0.039301310043668124
new mexico,8,4,209,0.019138755980861243
new mexico,9,11,430,0.02558139534883721
new mexico,10,1,217,0.004608294930875576
new mexico,11,10,235,0.0425531914893617
new mexico,12,4,248,0.016129032258064516
new mexico,13,5,241,0.02074688796680498
new mexico,14,5,225,0.022222222222222223
new mexico,15,8,578,0.01384083044982699
new mexico,16,11,534,0.020599250936329586
new mexico,17,14,480,0.029166666666666667
new mexico,18,41,540,0.07592592592592592
new mexico,19,31,526,0.058935361216730035
new mexico,20,16,538,0.02973977695167286
new mexico,21,10,486,0.0205761316872428
new mexico,22,16,406,0.03940886699507389
new mexico,23,14,462,0.030303030303030304
new mexico,24,13,408,0.031862745098039214
new mexico,25,11,442,0.024886877828054297
new mexico,26,19,334,0.05688622754491018
new mexico,27,13,364,0.03571428571428571
new mexico,28,19,434,0.04377880184331797
new mexico,29,17,422,0.04028436018957346
new mexico,30,16,458,0.034934497816593885
new mexico,31,12,432,0.027777777777777776
new mexico,32,17,408,0.041666666666666664
new mexico,33,13,478,0.027196652719665274
new mexico,34,13,239,0.05439330543933055
new mexico,35,9,240,0.0375
new mexico,36,10,508,0.01968503937007874
new mexico,37,11,432,0.02546296296296296
new mexico,38,11,418,0.02631578947368421
new mexico,39,7,486,0.01440329218106996
new mexico,40,7,512,0.013671875
new mexico,41,8,442,0.01809954751131222
new mexico,42,7,454,0.015418502202643172
new mexico,43,8,472,0.01694915254237288
new mexico,44,6,204,0.029411764705882353
new mexico,45,5,210,0.023809523809523808
new mexico,46,8,207,0.03864734299516908
new mexico,47,7,376,0.018617021276595744
new mexico,48,6,484,0.012396694214876033
new mexico,49,4,434,0.009216589861751152
new mexico,50,9,440,0.020454545454545454
new mexico,51,7,478,0.014644351464435146
new mexico,52,12,450,0.02666666666666667
new mexico,53,13,248,0.05241935483870968
new mexico,54,5,233,0.02145922746781116
new mexico,55,3,267,0.011235955056179775
new mexico,56,8,502,0.01593625498007968
new mexico,57,5,530,0.009433962264150943
new mexico,58,11,612,0.017973856209150325
new mexico,59,9,592,0.015202702702702704
new mexico,60,7,314,0.022292993630573247
new mexico,61,11,315,0.03492063492063492
new mexico,62,12,323,0.03715170278637771
new mexico,63,7,604,0.011589403973509934
new mexico,64,10,686,0.014577259475218658
new mexico,65,10,319,0.03134796238244514
new mexico,66,8,326,0.024539877300613498
new mexico,67,13,304,0.04276315789473684
new mexico,68,13,690,0.01884057971014493
new mexico,69,12,660,0.01818181818181818
new mexico,70,5,287,0.017421602787456445
new mexico,71,3,301,0.009966777408637873
new mexico,72,7,576,0.012152777777777778
new mexico,74,2,249,0.008032128514056224
new mexico,75,5,488,0.010245901639344262
new mexico,76,4,400,0.01
new mexico,77,5,422,0.011848341232227487
new mexico,78,3,360,0.008333333333333333
new mexico,79,3,158,0.0189873417721519
new mexico,80,1,147,0.006802721088435374
new york,1,45,3532,0.01274065685164213
new york,2,37,3680,0.010054347826086956
new york,3,38,3542,0.010728402032749858
new york,4,41,3848,0.010654885654885655
new york,5,28,3748,0.007470651013874066
new york,6,31,3964,0.007820383451059535
new york,7,30,3766,0.007966011683483803
new york,8,30,3966,0.007564296520423601
new york,9,20,3966,0.005042864346949067
new york,10,26,4074,0.006381934216985763
new york,11,18,4110,0.004379562043795621
new york,12,23,4198,0.00547879942829919
new york,13,27,4266,0.006329113924050633
new york,14,25,4534,0.005513895015438906
new york,15,17,4508,0.0037710736468500442
new york,16,20,4570,0.00437636761487965
new york,17,40,4650,0.008602150537634409
new york,18,332,5966,0.05564867582970164
new york,19,394,5968,0.06601876675603217
new york,20,211,5518,0.03823849220732149
new york,21,183,5326,0.03435974464889223
new york,22,193,4402,0.04384370740572467
new york,23,194,4546,0.04267487901451826
new york,24,162,4540,0.035682819383259914
new york,25,150,4842,0.030978934324659233
new york,26,137,4542,0.0301629238221048
new york,27,127,4766,0.026647083508182963
new york,28,119,4904,0.02426590538336052
new york,29,132,5214,0.02531645569620253
new york,30,118,5444,0.021675238795003673
new york,31,107,5462,0.019589893811790552
new york,32,94,5448,0.01725403817914831
new york,33,78,5224,0.014931087289433384
new york,34,74,5084,0.014555468135326514
new york,35,73,5316,0.013732129420617006
new york,36,79,5014,0.015755883526126845
new york,37,61,5086,0.011993708218639402
new york,38,56,4886,0.011461318051575931
new york,39,40,4902,0.008159934720522236
new york,40,31,4984,0.006219903691813804
new york,41,32,4678,0.006840530141085934
new york,42,33,4850,0.006804123711340206
new york,43,22,4588,0.004795117698343505
new york,44,19,4610,0.004121475054229935
new york,45,24,4648,0.0051635111876075735
new york,46,32,4440,0.007207207207207207
new york,47,28,4390,0.006378132118451025
new york,48,23,4322,0.005321610365571495
new york,49,25,4408,0.0056715063520871144
new york,50,24,5106,0.004700352526439483
new york,51,15,5320,0.002819548872180451
new york,52,23,5302,0.004337985665786495
new york,53,19,5176,0.0036707882534775887
new york,54,26,5052,0.005146476642913698
new york,55,17,5400,0.003148148148148148
new york,56,27,5554,0.004861361181130717
new york,57,25,6022,0.004151444702756559
new york,58,26,6148,0.004229017566688354
new york,59,29,5870,0.004940374787052811
new york,60,22,6140,0.0035830618892508143
new york,61,25,6066,0.004121332014507088
new york,62,26,6334,0.004104831070413641
new york,63,22,6308,0.0034876347495244133
new york,64,24,6154,0.003899902502437439
new york,65,21,6120,0.003431372549019608
new york,66,22,5738,0.0038340885325897525
new york,67,19,5554,0.0034209578682030967
new york,68,30,5454,0.005500550055005501
new york,69,24,5220,0.004597701149425287
new york,70,14,5190,0.002697495183044316
new york,71,18,4924,0.0036555645816409425
new york,72,17,4864,0.0034950657894736842
new york,73,12,4462,0.002689376961004034
new york,74,17,4488,0.003787878787878788
new york,75,15,4554,0.0032938076416337285
new york,76,23,3500,0.006571428571428572
new york,77,10,2916,0.003429355281207133
new york,78,17,3070,0.005537459283387622
new york,79,4,1485,0.0026936026936026937
new york,80,12,2658,0.004514672686230248
north carolina,1,58,1878,0.0308839190628328
north carolina,2,43,1874,0.02294557097118463
north carolina,3,49,1964,0.02494908350305499
north carolina,4,42,2090,0.020095693779904306
north carolina,5,37,2068,0.017891682785299807
north carolina,6,39,2036,0.019155206286836934
north carolina,7,48,2204,0.021778584392014518
north carolina,8,38,2192,0.017335766423357664
north carolina,9,39,2214,0.017615176151761516
north carolina,10,47,2310,0.020346320346320345
north carolina,11,35,2296,0.01524390243902439
north carolina,12,40,2274,0.01759014951627089
north carolina,13,45,2390,0.01882845188284519
north carolina,14,37,2560,0.014453125
north carolina,15,61,2650,0.023018867924528303
north carolina,16,48,2570,0.01867704280155642
north carolina,17,45,2602,0.017294388931591083
north carolina,18,203,3434,0.059114735002912054
north carolina,19,232,3576,0.06487695749440715
north carolina,20,152,3126,0.04862444017914268
north carolina,21,101,2742,0.03683442742523705
north carolina,22,118,2616,0.04510703363914373
north carolina,23,114,2332,0.04888507718696398
north carolina,24,123,2430,0.050617283950617285
north carolina,25,108,2440,0.04426229508196721
north carolina,26,108,2414,0.04473902236951118
north carolina,27,80,2350,0.03404255319148936
north carolina,28,79,2366,0.033389687235841084
north carolina,29,71,2556,0.027777777777777776
north carolina,30,87,2614,0.0332823259372609
north carolina,31,92,2490,0.036947791164658635
north carolina,32,76,2602,0.029208301306687164
north carolina,33,86,2518,0.03415409054805401
north carolina,34,66,2638,0.025018953752843062
north carolina,35,71,2566,0.027669524551831644
north carolina,36,58,2564,0.02262090483619345
north carolina,37,71,2472,0.02872168284789644
north carolina,38,49,2416,0.020281456953642384
north carolina,39,56,2496,0.022435897435897436
north carolina,40,53,2480,0.021370967741935483
north carolina,41,37,2372,0.015598650927487353
north carolina,42,43,2548,0.016875981161695447
north carolina,43,36,2442,0.014742014742014743
north carolina,44,38,2408,0.015780730897009966
north carolina,45,35,2426,0.014427040395713108
north carolina,46,31,2342,0.013236549957301452
north carolina,47,40,2612,0.015313935681470138
north carolina,48,30,2364,0.012690355329949238
north carolina,49,30,2536,0.011829652996845425
north carolina,50,35,2814,0.012437810945273632
north carolina,51,26,2834,0.009174311926605505
north carolina,52,40,2878,0.01389854065323141
north carolina,53,20,1382,0.01447178002894356
north carolina,54,46,2764,0.016642547033285094
north carolina,55,35,2734,0.012801755669348939
north carolina,56,33,2652,0.012443438914027148
north carolina,57,46,2944,0.015625
north carolina,58,32,3180,0.010062893081761006
north carolina,59,49,3050,0.016065573770491802
north carolina,60,32,1638,0.019536019536019536
north carolina,61,48,3170,0.015141955835962145
north carolina,62,53,3438,0.015415939499709133
north carolina,63,46,3156,0.014575411913814956
north carolina,64,40,3242,0.012338062924120914
north carolina,65,36,3306,0.010889292196007259
north carolina,66,40,3204,0.012484394506866416
north carolina,67,36,3246,0.011090573012939002
north carolina,68,23,3090,0.00744336569579288
north carolina,69,29,3058,0.00948332243296272
north carolina,70,36,2918,0.01233721727210418
north carolina,71,27,2844,0.00949367088607595
north carolina,72,17,2782,0.006110711718188354
north carolina,73,22,1333,0.016504126031507877
north carolina,74,24,2674,0.008975317875841436
north carolina,75,21,2796,0.0075107296137339056
north carolina,76,18,2160,0.008333333333333333
north carolina,77,13,1816,0.007158590308370044
north carolina,78,16,1748,0.009153318077803204
north carolina,79,18,1854,0.009708737864077669
north carolina,80,8,1554,0.005148005148005148
north dakota,1,2,99,0.020202020202020204
north dakota,2,2,82,0.024390243902439025
north dakota,3,3,112,0.026785714285714284
north dakota,4,2,166,0.012048192771084338
north dakota,5,4,86,0.046511627906976744
north dakota,6,3,95,0.031578947368421054
north dakota,7,3,88,0.03409090909090909
north dakota,8,3,107,0.028037383177570093
north dakota,9,1,98,0.01020408163265306
north dakota,10,2,92,0.021739130434782608
north dakota,11,2,102,0.0196078431372549
north dakota,12,3,99,0.030303030303030304
north dakota,13,2,110,0.01818181818181818
north dakota,14,1,112,0.008928571428571428
north dakota,15,2,228,0.008771929824561403
north dakota,17,3,107,0.028037383177570093
north dakota,18,39,216,0.18055555555555555
north dakota,19,33,130,0.25384615384615383
north dakota,20,17,97,0.17525773195876287
north dakota,21,12,202,0.0594059405940594
north dakota,22,9,152,0.05921052631578947
north dakota,23,16,162,0.09876543209876543
north dakota,24,2,59,0.03389830508474576
north dakota,25,8,162,0.04938271604938271
north dakota,26,11,172,0.06395348837209303
north dakota,27,5,87,0.05747126436781609
north dakota,28,6,144,0.041666666666666664
north dakota,29,3,87,0.034482758620689655
north dakota,30,12,222,0.05405405405405406
north dakota,31,5,109,0.045871559633027525
north dakota,32,2,100,0.02
north dakota,33,7,212,0.0330188679245283
north dakota,34,4,103,0.038834951456310676
north dakota,35,3,94,0.031914893617021274
north dakota,36,3,91,0.03296703296703297
north dakota,37,4,89,0.0449438202247191
north dakota,38,2,99,0.020202020202020204
north dakota,39,2,102,0.0196078431372549
north dakota,42,2,96,0.020833333333333332
north dakota,43,2,90,0.022222222222222223
north dakota,44,2,148,0.013513513513513514
north dakota,46,1,81,0.012345679012345678
north dakota,47,2,148,0.013513513513513514
north dakota,48,2,170,0.011764705882352941
north dakota,49,3,89,0.033707865168539325
north dakota,50,5,83,0.060240963855421686
north dakota,51,1,84,0.011904761904761904
north dakota,52,1,84,0.011904761904761904
north dakota,53,2,71,0.028169014084507043
north dakota,55,1,84,0.011904761904761904
north dakota,56,1,109,0.009174311926605505
north dakota,59,1,126,0.007936507936507936
north dakota,60,1,120,0.008333333333333333
north dakota,61,1,122,0.00819672131147541
north dakota,62,2,138,0.014492753623188406
north dakota,63,1,125,0.008
north dakota,64,1,122,0.00819672131147541
north dakota,65,1,108,0.009259259259259259
north dakota,66,2,126,0.015873015873015872
north dakota,67,2,262,0.007633587786259542
north dakota,69,2,110,0.01818181818181818
north dakota,70,1,107,0.009345794392523364
north dakota,72,1,97,0.010309278350515464
north dakota,77,1,59,0.01694915254237288
north dakota,80,1,62,0.016129032258064516
ohio,1,32,2282,0.014022787028921999
ohio,2,31,2366,0.013102282333051564
ohio,3,39,2522,0.015463917525773196
ohio,4,20,2500,0.008
ohio,5,28,2410,0.011618257261410789
ohio,6,26,2516,0.010333863275039745
ohio,7,28,2596,0.01078582434514638
ohio,8,19,2600,0.007307692307692308
ohio,9,15,2494,0.006014434643143544
ohio,10,22,2692,0.008172362555720654
ohio,11,13,2612,0.0049770290964777945
ohio,12,14,2666,0.005251312828207052
ohio,13,15,2784,0.005387931034482759
ohio,14,23,2822,0.00815024805102764
ohio,15,9,2750,0.0032727272727272726
ohio,16,14,2920,0.004794520547945206
ohio,17,21,2854,0.007358093903293623
ohio,18,154,3306,0.04658197217180883
ohio,19,177,3490,0.0507163323782235
ohio,20,93,3146,0.029561347743165926
ohio,21,64,2838,0.02255109231853418
ohio,22,58,2552,0.022727272727272728
ohio,23,83,2572,0.0322706065318818
ohio,24,48,2426,0.01978565539983512
ohio,25,54,2564,0.02106084243369735
ohio,26,65,2568,0.025311526479750778
ohio,27,45,2550,0.01764705882352941
ohio,28,51,2504,0.02036741214057508
ohio,29,51,2764,0.01845151953690304
ohio,30,41,2830,0.014487632508833921
ohio,31,40,2786,0.014357501794687724
ohio,32,35,2950,0.011864406779661017
ohio,33,32,2746,0.011653313911143482
ohio,34,31,2718,0.011405445180279618
ohio,35,40,2786,0.014357501794687724
ohio,36,40,2750,0.014545454545454545
ohio,37,30,2926,0.010252904989747095
ohio,38,19,2698,0.007042253521126761
ohio,39,32,2680,0.011940298507462687
ohio,40,21,2840,0.007394366197183098
ohio,41,22,2706,0.008130081300813009
ohio,42,23,2974,0.00773369199731002
ohio,43,30,2840,0.01056338028169014
ohio,44,33,2690,0.012267657992565056
ohio,45,20,2534,0.007892659826361484
ohio,46,14,2444,0.0057283142389525366
ohio,47,10,1248,0.008012820512820512
ohio,48,12,2546,0.004713275726630008
ohio,49,22,2666,0.008252063015753939
ohio,50,17,2864,0.005935754189944134
ohio,51,9,3148,0.0028589580686149934
ohio,52,24,3158,0.007599746675110829
ohio,53,13,1476,0.008807588075880758
ohio,54,15,3100,0.004838709677419355
ohio,55,13,3124,0.004161331626120359
ohio,56,20,3124,0.006402048655569782
ohio,57,14,3324,0.00421179302045728
ohio,58,14,3226,0.0043397396156230625
ohio,59,17,3382,0.005026611472501478
ohio,60,22,3570,0.0061624649859943975
ohio,61,13,3750,0.0034666666666666665
ohio,62,21,3776,0.005561440677966102
ohio,63,12,3718,0.0032275416890801506
ohio,64,15,3686,0.004069451980466631
ohio,65,14,3902,0.0035879036391594054
ohio,66,18,3748,0.0048025613660619
ohio,67,17,3650,0.004657534246575342
ohio,68,7,3488,0.0020068807339449542
ohio,69,8,1800,0.0044444444444444444
ohio,70,9,3298,0.0027289266221952697
ohio,71,16,3164,0.0050568900126422255
ohio,72,11,3148,0.00349428208386277
ohio,73,13,2786,0.00466618808327351
ohio,74,13,2832,0.004590395480225989
ohio,75,14,3010,0.004651162790697674
ohio,76,5,960,0.005208333333333333
